2024-02-01 20:07:43,133 p=62 u=avd n=ansible | PLAY [Manage Arista EOS EVPN/VXLAN Configuration] *********************************************************************************************************************
2024-02-01 14:41:32,429 p=9234 u=redmonds n=ansible | ok: [RE-AVD-Spine1 -> localhost]
2024-02-01 14:41:32,432 p=9234 u=redmonds n=ansible | TASK [arista.avd.eos_designs : Create required output directories if not present] ******************************************************************************************************************************************
2024-02-01 14:41:33,638 p=9234 u=redmonds n=ansible | ok: [RE-AVD-Spine1 -> localhost] => (item=/Users/redmonds/Documents/GitHub/avd-lab/inventory/intended/structured_configs)
2024-02-01 14:41:33,681 p=9234 u=redmonds n=ansible |  [ERROR]: User interrupted execution

2024-02-01 14:41:38,384 p=9684 u=redmonds n=ansible | PLAY [Manage Arista EOS EVPN/VXLAN Configuration] **************************************************************************************************************************************************************************
2024-02-01 14:41:38,474 p=9684 u=redmonds n=ansible | TASK [arista.avd.build_output_folders : Cleanup existing folders in /Users/redmonds/Documents/GitHub/avd-lab/inventory/intended] *******************************************************************************************
2024-02-01 14:41:39,498 p=9684 u=redmonds n=ansible | changed: [RE-AVD-Spine1 -> localhost]
2024-02-01 14:41:39,504 p=9684 u=redmonds n=ansible | TASK [arista.avd.build_output_folders : Create folder /Users/redmonds/Documents/GitHub/avd-lab/inventory/intended] *********************************************************************************************************
2024-02-01 14:41:40,480 p=9684 u=redmonds n=ansible | changed: [RE-AVD-Spine1 -> localhost]
2024-02-01 14:41:40,484 p=9684 u=redmonds n=ansible | TASK [arista.avd.build_output_folders : Create folder structured_configs for structured YAML files] ************************************************************************************************************************
2024-02-01 14:41:41,372 p=9684 u=redmonds n=ansible | changed: [RE-AVD-Spine1 -> localhost]
2024-02-01 14:41:41,377 p=9684 u=redmonds n=ansible | TASK [arista.avd.build_output_folders : Create folder configs for EOS Configuration files] *********************************************************************************************************************************
2024-02-01 14:41:42,228 p=9684 u=redmonds n=ansible | changed: [RE-AVD-Spine1 -> localhost]
2024-02-01 14:41:42,232 p=9684 u=redmonds n=ansible | TASK [arista.avd.build_output_folders : Create folder cvp for CVP structured YAML files] ***********************************************************************************************************************************
2024-02-01 14:41:43,487 p=9684 u=redmonds n=ansible | changed: [RE-AVD-Spine1 -> localhost]
2024-02-01 14:41:43,490 p=9684 u=redmonds n=ansible | TASK [arista.avd.build_output_folders : Create documentation folder: documentation] ****************************************************************************************************************************************
2024-02-01 14:41:44,379 p=9684 u=redmonds n=ansible | ok: [RE-AVD-Spine1 -> localhost]
2024-02-01 14:41:44,383 p=9684 u=redmonds n=ansible | TASK [arista.avd.build_output_folders : Create folder fabric for Fabric documentation] *************************************************************************************************************************************
2024-02-01 14:41:45,370 p=9684 u=redmonds n=ansible | ok: [RE-AVD-Spine1 -> localhost]
2024-02-01 14:41:45,373 p=9684 u=redmonds n=ansible | TASK [arista.avd.build_output_folders : Create folder devices for EOS documentation] ***************************************************************************************************************************************
2024-02-01 14:41:46,271 p=9684 u=redmonds n=ansible | ok: [RE-AVD-Spine1 -> localhost]
2024-02-01 14:41:46,275 p=9684 u=redmonds n=ansible | TASK [arista.avd.build_output_folders : Create folder /Users/redmonds/Documents/GitHub/avd-lab/inventory/config_backup for EOS post backup dir] ****************************************************************************
2024-02-01 14:41:47,219 p=9684 u=redmonds n=ansible | ok: [RE-AVD-Spine1 -> localhost]
2024-02-01 14:41:47,224 p=9684 u=redmonds n=ansible | TASK [arista.avd.build_output_folders : Create folder /Users/redmonds/Documents/GitHub/avd-lab/inventory/config_backup for EOS pre backup dir] *****************************************************************************
2024-02-01 14:41:48,401 p=9684 u=redmonds n=ansible | ok: [RE-AVD-Spine1 -> localhost]
2024-02-01 14:41:48,404 p=9684 u=redmonds n=ansible | TASK [arista.avd.build_output_folders : Create folder reports for EOS state report dir] ************************************************************************************************************************************
2024-02-01 14:41:49,369 p=9684 u=redmonds n=ansible | ok: [RE-AVD-Spine1 -> localhost]
2024-02-01 14:41:49,372 p=9684 u=redmonds n=ansible | TASK [arista.avd.build_output_folders : Create output directory for each EOS device] ***************************************************************************************************************************************
2024-02-01 14:41:50,173 p=9684 u=redmonds n=ansible | ok: [RE-AVD-Spine1 -> localhost]
2024-02-01 14:41:50,251 p=9684 u=redmonds n=ansible | TASK [arista.avd.eos_designs : Verify Requirements] ************************************************************************************************************************************************************************
2024-02-01 14:41:50,326 p=9684 u=redmonds n=ansible | AVD version 4.6.0-dev2
2024-02-01 14:41:50,327 p=9684 u=redmonds n=ansible | Use -v for details.
2024-02-01 14:41:50,346 p=9684 u=redmonds n=ansible | ok: [RE-AVD-Spine1 -> localhost]
2024-02-01 14:41:50,352 p=9684 u=redmonds n=ansible | TASK [arista.avd.eos_designs : Create required output directories if not present] ******************************************************************************************************************************************
2024-02-01 14:41:51,138 p=9684 u=redmonds n=ansible | ok: [RE-AVD-Spine1 -> localhost] => (item=/Users/redmonds/Documents/GitHub/avd-lab/inventory/intended/structured_configs)
2024-02-01 14:41:51,938 p=9684 u=redmonds n=ansible | ok: [RE-AVD-Spine1 -> localhost] => (item=/Users/redmonds/Documents/GitHub/avd-lab/inventory/documentation/fabric)
2024-02-01 14:41:52,064 p=9684 u=redmonds n=ansible | TASK [arista.avd.eos_designs : Set eos_designs facts] **********************************************************************************************************************************************************************
2024-02-01 14:41:52,226 p=9684 u=redmonds n=ansible | ok: [RE-AVD-Spine1]
2024-02-01 14:41:52,359 p=9684 u=redmonds n=ansible | TASK [arista.avd.eos_designs : Generate device configuration in structured format] *****************************************************************************************************************************************
2024-02-01 14:41:54,966 p=9684 u=redmonds n=ansible | changed: [RE-AVD-Spine4 -> localhost]
2024-02-01 14:41:55,172 p=9684 u=redmonds n=ansible | changed: [RE-AVD-Spine2 -> localhost]
2024-02-01 14:41:55,223 p=9684 u=redmonds n=ansible | changed: [RE-AVD-Spine3 -> localhost]
2024-02-01 14:41:55,308 p=9684 u=redmonds n=ansible | changed: [RE-AVD-Spine1 -> localhost]
2024-02-01 14:41:55,356 p=9684 u=redmonds n=ansible | changed: [RE-AVD-Leaf1A -> localhost]
2024-02-01 14:41:57,409 p=9684 u=redmonds n=ansible | changed: [RE-AVD-Leaf1B -> localhost]
2024-02-01 14:41:57,594 p=9684 u=redmonds n=ansible | changed: [RE-AVD-Leaf2A -> localhost]
2024-02-01 14:41:57,890 p=9684 u=redmonds n=ansible | changed: [RE-AVD-Leaf2B -> localhost]
2024-02-01 14:41:57,942 p=9684 u=redmonds n=ansible | changed: [RE-AVD-L2Leaf1B -> localhost]
2024-02-01 14:41:58,001 p=9684 u=redmonds n=ansible | changed: [RE-AVD-L2Leaf1A -> localhost]
2024-02-01 14:41:59,410 p=9684 u=redmonds n=ansible | changed: [RE-AVD-L2Leaf2A -> localhost]
2024-02-01 14:41:59,442 p=9684 u=redmonds n=ansible | changed: [RE-AVD-L2Leaf2B -> localhost]
2024-02-01 14:41:59,458 p=9684 u=redmonds n=ansible | TASK [arista.avd.eos_designs : Generate fabric documentation] **************************************************************************************************************************************************************
2024-02-01 14:42:01,224 p=9684 u=redmonds n=ansible | ok: [RE-AVD-Spine1 -> localhost]
2024-02-01 14:42:01,230 p=9684 u=redmonds n=ansible | TASK [arista.avd.eos_designs : Generate fabric point-to-point links summary in csv format.] ********************************************************************************************************************************
2024-02-01 14:42:03,181 p=9684 u=redmonds n=ansible | ok: [RE-AVD-Spine1 -> localhost]
2024-02-01 14:42:03,186 p=9684 u=redmonds n=ansible | TASK [arista.avd.eos_designs : Generate fabric topology in csv format.] ****************************************************************************************************************************************************
2024-02-01 14:42:04,569 p=9684 u=redmonds n=ansible | ok: [RE-AVD-Spine1 -> localhost]
2024-02-01 14:42:04,578 p=9684 u=redmonds n=ansible | TASK [arista.avd.eos_designs : Remove avd_switch_facts] ********************************************************************************************************************************************************************
2024-02-01 14:42:04,604 p=9684 u=redmonds n=ansible | ok: [RE-AVD-Spine1]
2024-02-01 14:42:04,643 p=9684 u=redmonds n=ansible | TASK [arista.avd.eos_cli_config_gen : Verify Requirements] *****************************************************************************************************************************************************************
2024-02-01 14:42:04,666 p=9684 u=redmonds n=ansible | skipping: [RE-AVD-Spine1]
2024-02-01 14:42:04,673 p=9684 u=redmonds n=ansible | TASK [arista.avd.eos_cli_config_gen : Create required output directories if not present] ***********************************************************************************************************************************
2024-02-01 14:42:05,491 p=9684 u=redmonds n=ansible | ok: [RE-AVD-Spine1 -> localhost] => (item=/Users/redmonds/Documents/GitHub/avd-lab/inventory/intended/structured_configs)
2024-02-01 14:42:06,239 p=9684 u=redmonds n=ansible | ok: [RE-AVD-Spine1 -> localhost] => (item=/Users/redmonds/Documents/GitHub/avd-lab/inventory/documentation)
2024-02-01 14:42:07,001 p=9684 u=redmonds n=ansible | ok: [RE-AVD-Spine1 -> localhost] => (item=/Users/redmonds/Documents/GitHub/avd-lab/inventory/intended/configs)
2024-02-01 14:42:07,760 p=9684 u=redmonds n=ansible | ok: [RE-AVD-Spine1 -> localhost] => (item=/Users/redmonds/Documents/GitHub/avd-lab/inventory/documentation/devices)
2024-02-01 14:42:07,766 p=9684 u=redmonds n=ansible | TASK [arista.avd.eos_cli_config_gen : Include device intended structure configuration variables] ***************************************************************************************************************************
2024-02-01 14:42:07,805 p=9684 u=redmonds n=ansible | skipping: [RE-AVD-Spine1]
2024-02-01 14:42:07,816 p=9684 u=redmonds n=ansible | skipping: [RE-AVD-Spine2]
2024-02-01 14:42:07,828 p=9684 u=redmonds n=ansible | skipping: [RE-AVD-Spine3]
2024-02-01 14:42:07,842 p=9684 u=redmonds n=ansible | skipping: [RE-AVD-Spine4]
2024-02-01 14:42:07,854 p=9684 u=redmonds n=ansible | skipping: [RE-AVD-Leaf1A]
2024-02-01 14:42:07,863 p=9684 u=redmonds n=ansible | skipping: [RE-AVD-Leaf1B]
2024-02-01 14:42:07,875 p=9684 u=redmonds n=ansible | skipping: [RE-AVD-Leaf2A]
2024-02-01 14:42:07,891 p=9684 u=redmonds n=ansible | skipping: [RE-AVD-Leaf2B]
2024-02-01 14:42:07,903 p=9684 u=redmonds n=ansible | skipping: [RE-AVD-L2Leaf1A]
2024-02-01 14:42:07,904 p=9684 u=redmonds n=ansible | skipping: [RE-AVD-L2Leaf1B]
2024-02-01 14:42:07,913 p=9684 u=redmonds n=ansible | skipping: [RE-AVD-L2Leaf2A]
2024-02-01 14:42:07,924 p=9684 u=redmonds n=ansible | skipping: [RE-AVD-L2Leaf2B]
2024-02-01 14:42:07,996 p=9684 u=redmonds n=ansible | TASK [arista.avd.eos_cli_config_gen : Generate eos intended configuration] *************************************************************************************************************************************************
2024-02-01 14:42:11,484 p=9684 u=redmonds n=ansible | changed: [RE-AVD-Spine2 -> localhost]
2024-02-01 14:42:11,590 p=9684 u=redmonds n=ansible | changed: [RE-AVD-Spine3 -> localhost]
2024-02-01 14:42:11,686 p=9684 u=redmonds n=ansible | changed: [RE-AVD-Spine4 -> localhost]
2024-02-01 14:42:11,820 p=9684 u=redmonds n=ansible | changed: [RE-AVD-Spine1 -> localhost]
2024-02-01 14:42:11,829 p=9684 u=redmonds n=ansible | changed: [RE-AVD-Leaf1A -> localhost]
2024-02-01 14:42:14,973 p=9684 u=redmonds n=ansible | changed: [RE-AVD-Leaf1B -> localhost]
2024-02-01 14:42:15,043 p=9684 u=redmonds n=ansible | changed: [RE-AVD-Leaf2A -> localhost]
2024-02-01 14:42:15,132 p=9684 u=redmonds n=ansible | changed: [RE-AVD-Leaf2B -> localhost]
2024-02-01 14:42:15,234 p=9684 u=redmonds n=ansible | changed: [RE-AVD-L2Leaf1B -> localhost]
2024-02-01 14:42:15,242 p=9684 u=redmonds n=ansible | changed: [RE-AVD-L2Leaf1A -> localhost]
2024-02-01 14:42:17,724 p=9684 u=redmonds n=ansible | changed: [RE-AVD-L2Leaf2A -> localhost]
2024-02-01 14:42:17,786 p=9684 u=redmonds n=ansible | changed: [RE-AVD-L2Leaf2B -> localhost]
2024-02-01 14:42:17,790 p=9684 u=redmonds n=ansible | TASK [arista.avd.eos_cli_config_gen : Generate device documentation] *******************************************************************************************************************************************************
2024-02-01 14:42:21,408 p=9684 u=redmonds n=ansible | changed: [RE-AVD-Spine3 -> localhost]
2024-02-01 14:42:21,508 p=9684 u=redmonds n=ansible | changed: [RE-AVD-Spine4 -> localhost]
2024-02-01 14:42:21,622 p=9684 u=redmonds n=ansible | changed: [RE-AVD-Spine1 -> localhost]
2024-02-01 14:42:21,725 p=9684 u=redmonds n=ansible | changed: [RE-AVD-Leaf1A -> localhost]
2024-02-01 14:42:21,749 p=9684 u=redmonds n=ansible | changed: [RE-AVD-Spine2 -> localhost]
2024-02-01 14:42:26,670 p=9684 u=redmonds n=ansible | changed: [RE-AVD-L2Leaf1A -> localhost]
